time,DAYTOTAL_DG01LW01,DAYTOTAL_DG01LW02,DAYTOTAL_DG01LW03,DAYTOTAL_DG01LW05,DAYTOTAL_DG01LW06,DAYTOTAL_DG01LW07,DAYTOTAL_DG01LW08,DAYTOTAL_DG01LW09,DAYTOTAL_DG01LW10,DAYTOTAL_DG01LW11,DAYTOTAL_DG02LW01,DAYTOTAL_DG02LW02,DAYTOTAL_DG02LW03,DAYTOTAL_DG02LW05,DAYTOTAL_DG02LW06,DAYTOTAL_DG02LW07,DAYTOTAL_DG02LW08,DAYTOTAL_DG02LW09,DAYTOTAL_DG02LW10,DAYTOTAL_DG02LW11,PU01FT01,DG02PT01,DG02PT02,DG02TT01,DG02LT01,DG01PT02,DG01TT01,DG01PT01,DG01LT01,AD01TT02,AD01LT01,AD01LT02,AD01TT01,AD01PT01,DA01FT03,DG01M01_RIGHT,DG01M01_LEFT,DG02M01_RIGHT,DG02M01_LEFT,AD01M01_RIGHT,AD01M02_RIGHT,AD01M03_RIGHT,Biogas H2S voor koolfilters,Biogas H2S tussen koolfilters,Biogas CH4,Biogas H2S na koolfilters,Biogas O2,Biogas CO2,Biomethaan CH4,Biomethaan N2,Biomethaan O2,Biomethaan CO2,Biomethaan flow,LW01TT01,LW01LT01,LW02TT01,LW02LT01,LW03TT01,LW03LT01,LW05LT01,LW05TT01,LW06LT01,LW06TT01,LW07LT01,LW07TT01,LW08LT01,LW08TT01,LW09LT01,LW09TT01,LW10LT01,LW10TT01,LW11LT01,LW11TT01
2021-11-15 05:52:00,,,,,,,,,,,,,,,,,,,,,0.01,8.91,3.8,42.51,95.6,3.14,43.49,3.13,89.33,53.22,47.49,75.61,53.12,4.35,0.0,True,False,True,False,True,True,True,,,65.63,1.41,0.16,33.64,89.31,2.05,0.21,8.43,1248.49,21.83,32.96,48.55,31.71,19.17,29.12,29.22,28.8,31.57,22.58,31.08,19.29,37.03,44.44,18.29,29.27,28.73,24.13,51.67,45.1
2021-11-15 05:57:00,,,,,,,,,,,,,,,,,,,,,0.01,8.94,3.8,42.51,95.65,3.21,43.49,3.21,89.37,53.19,45.13,75.61,53.15,4.4,0.0,True,False,True,False,True,True,True,,,,,,,89.31,2.06,0.21,8.42,1257.03,21.77,31.87,48.57,31.75,19.21,29.1,29.22,28.8,31.53,22.55,31.27,19.27,36.99,44.44,18.31,29.25,28.89,24.13,51.59,45.1
2021-11-15 06:02:00,,,,,,,,,,,,,,,,,,,,,0.01,9.64,3.8,42.51,95.7,3.43,43.49,3.43,89.38,53.21,43.43,75.61,53.14,4.62,0.0,True,False,True,False,True,True,True,,,,,,,89.38,2.06,0.21,8.35,1234.82,21.72,31.89,48.57,30.76,19.18,29.08,29.22,28.88,31.51,22.54,31.37,19.29,36.99,44.46,18.31,29.25,28.73,24.13,51.71,45.1
2021-11-15 06:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6958.88,6087.96,6087.96,4875.12,4870.37,4870.37,3305.96,4348.87,4870.37,1218.1,0.01,9.68,3.8,42.49,95.74,3.51,43.48,3.51,89.38,53.22,42.7,75.74,53.14,4.75,0.0,True,False,True,False,True,True,True,0.0,0.0,65.56,1.41,0.17,33.68,89.25,2.06,0.21,8.48,1200.96,21.73,31.92,48.6,30.74,19.18,28.12,29.22,28.91,31.47,22.54,31.1,19.29,37.05,44.46,18.31,29.25,28.75,24.16,51.71,45.1
2021-11-15 06:12:00,,,,,,,,,,,,,,,,,,,,,0.01,10.06,3.8,42.51,95.8,3.72,43.48,3.72,89.38,53.24,42.76,75.7,53.17,5.08,8.52,True,False,True,False,True,True,True,,,,,,,89.15,2.07,0.22,8.57,1169.69,21.74,31.92,48.6,30.8,19.17,28.1,27.98,28.94,31.51,22.54,31.23,19.29,36.99,44.46,18.31,29.25,28.87,24.12,51.71,45.14
2021-11-15 06:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.9,3.8,42.51,95.81,3.7,43.5,3.67,89.4,53.24,43.32,75.65,53.18,5.16,0.0,True,False,True,False,True,True,True,,,,,,,89.18,2.09,0.21,8.52,1138.26,21.73,31.94,48.6,30.74,19.23,28.1,28.04,28.96,30.5,22.53,31.15,19.24,36.97,44.47,18.21,29.27,28.69,24.16,51.71,45.12
2021-11-15 06:22:00,,,,,,,,,,,,,,,,,,,,,0.01,10.71,3.8,42.48,95.87,3.99,43.48,3.98,89.48,53.24,44.14,75.74,53.17,5.44,0.0,True,False,True,False,True,True,True,,,65.5,0.0,0.17,33.71,89.23,2.1,0.21,8.46,1106.24,21.73,31.94,48.58,30.76,19.2,28.1,28.06,28.92,30.64,22.51,30.15,19.24,36.93,44.47,18.19,29.27,28.75,24.13,51.65,45.12
2021-11-15 06:27:00,,,,,,,,,,,,,,,,,,,,,0.01,11.26,3.8,42.51,95.93,4.18,43.45,4.18,89.45,53.25,46.53,75.78,53.18,5.6,0.0,True,False,True,False,True,True,True,,,,,,,89.13,2.1,0.21,8.56,1087.57,21.73,31.94,48.61,30.82,19.23,28.1,28.08,28.95,30.54,22.51,30.31,19.24,36.26,44.49,17.94,29.07,28.87,24.13,51.63,45.1
2021-11-15 06:32:00,,,,,,,,,,,,,,,,,,,,,0.01,10.16,3.8,42.51,95.87,3.78,43.48,3.79,89.43,53.26,48.16,75.61,53.21,5.28,13.81,True,False,True,False,True,True,True,,,,,,,89.07,2.12,0.21,8.61,1112.58,21.73,31.94,48.58,30.7,19.23,28.08,28.12,28.92,30.31,22.5,30.35,19.24,36.24,44.49,17.03,29.04,28.47,24.16,51.71,45.1
2021-11-15 06:37:00,,,,,,,,,,,,,,,,,,,,,0.01,12.82,3.8,42.49,96.05,4.5,43.5,4.51,89.48,53.24,49.89,75.7,53.18,5.84,0.0,True,False,True,False,True,True,True,,,65.38,0.0,0.16,33.82,89.2,2.14,0.2,8.46,1145.25,21.73,31.94,48.6,30.7,19.23,28.1,28.08,28.96,30.52,22.45,30.11,19.24,36.2,44.49,17.03,29.04,27.88,24.1,51.35,45.12
2021-11-15 06:42:00,,,,,,,,,,,,,,,,,,,,,0.01,11.01,3.8,42.51,95.98,4.0,43.49,3.96,89.5,53.24,52.26,75.61,53.21,5.36,0.0,True,False,True,False,True,True,True,,,,,,,89.33,2.13,0.2,8.34,1174.5,21.73,31.94,48.6,30.8,19.26,28.08,28.1,28.92,30.52,22.5,30.21,19.24,36.15,44.5,17.07,29.04,27.86,24.13,51.45,45.15
2021-11-15 06:47:00,,,,,,,,,,,,,,,,,,,,,0.01,9.91,3.8,42.52,95.87,3.53,43.45,3.51,89.42,53.28,52.72,75.7,53.2,4.99,0.0,True,False,True,False,True,True,True,,,,,,,89.31,2.09,0.21,8.39,1205.76,21.74,31.94,48.6,30.76,19.23,28.1,28.08,28.86,30.38,22.42,30.35,19.24,36.13,44.5,17.11,29.04,27.88,24.1,51.47,45.14
2021-11-15 06:52:00,,,,,,,,,,,,,,,,,,,,,0.01,9.53,3.8,42.53,95.83,3.4,43.49,3.36,89.43,53.26,51.72,75.7,53.21,4.83,0.0,True,False,False,False,True,True,True,,,65.38,1.41,0.16,33.9,89.32,2.06,0.21,8.41,1235.35,21.73,31.94,48.6,30.74,19.29,28.1,28.1,28.83,30.58,22.47,30.25,19.24,36.18,44.5,17.11,29.04,27.86,24.09,51.33,45.15
2021-11-15 06:57:00,,,,,,,,,,,,,,,,,,,,,0.01,8.87,3.8,42.55,95.09,3.21,43.49,3.18,90.46,53.26,50.66,75.57,53.23,4.7,11.84,True,False,True,False,True,True,True,,,,,,,89.35,2.06,0.2,8.39,1260.18,21.74,31.94,48.6,30.8,19.29,28.1,28.12,28.83,30.52,22.44,30.31,19.24,36.09,44.5,17.03,29.04,27.9,24.06,51.57,45.15
2021-11-15 07:02:00,,,,,,,,,,,,,,,,,,,,,0.01,9.4,3.8,42.53,95.17,3.26,43.5,3.23,90.46,53.28,48.63,75.61,53.24,4.73,0.0,True,False,True,False,True,True,True,,,,,,,89.37,2.06,0.21,8.36,1287.73,21.72,30.76,48.63,30.74,19.29,28.08,28.12,28.83,30.4,22.45,30.35,19.25,36.09,44.52,17.07,29.04,27.86,24.09,51.45,45.15
2021-11-15 07:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8263.57,7120.81,6087.96,6087.96,6087.96,6087.96,4088.65,5436.09,6087.96,1522.63,0.01,9.51,3.8,42.53,95.2,3.3,43.49,3.29,90.49,53.31,46.62,75.65,53.23,4.82,0.0,True,False,True,False,True,True,True,0.0,0.0,65.35,1.41,0.16,33.91,89.38,2.07,0.21,8.34,1291.35,21.67,30.72,48.63,29.87,19.3,28.08,28.12,28.83,30.54,22.45,30.11,19.25,36.16,44.52,17.07,29.02,27.78,24.06,51.28,45.2
2021-11-15 07:12:00,,,,,,,,,,,,,,,,,,,,,0.01,9.77,3.8,42.55,95.23,3.45,43.49,3.45,90.53,53.29,45.14,75.52,53.26,5.01,0.0,True,False,True,False,True,True,True,,,,,,,89.39,2.05,0.21,8.35,1267.76,21.67,30.78,48.64,29.69,19.34,27.31,28.12,28.85,30.54,22.45,30.31,19.24,36.09,44.53,17.05,29.04,27.8,24.06,51.47,45.18
2021-11-15 07:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.64,3.8,42.53,95.27,3.45,43.49,3.43,90.53,53.31,44.13,75.61,53.27,5.08,3.93,True,False,True,False,True,True,True,,,,,,,89.25,2.03,0.21,8.51,1239.55,21.69,30.8,48.63,29.66,19.3,27.07,27.11,28.59,30.5,22.44,30.35,19.24,36.09,44.53,16.97,29.04,27.86,24.09,51.47,45.18
2021-11-15 07:22:00,,,,,,,,,,,,,,,,,,,,,0.01,9.94,3.8,42.45,95.33,3.54,43.5,3.54,90.53,53.31,43.59,75.61,53.26,5.17,0.0,True,False,True,False,True,True,True,,,65.26,0.0,0.16,34.0,89.19,2.03,0.21,8.56,1214.52,21.67,30.85,45.93,33.17,19.31,27.03,27.01,28.33,29.69,22.41,30.09,19.24,36.16,44.53,17.01,29.05,27.78,24.09,51.22,45.17
2021-11-15 07:27:00,,,,,,,,,,,,,,,,,,,,,0.01,12.01,3.8,42.51,95.42,4.17,43.49,4.16,90.56,53.4,44.3,75.74,53.26,5.72,0.0,True,False,True,False,True,True,True,,,,,,,89.26,2.05,0.21,8.49,1181.11,21.67,30.85,42.58,44.61,19.34,27.05,27.01,28.3,29.5,22.38,29.26,19.24,36.11,44.53,17.03,29.02,27.88,24.05,51.35,45.15
2021-11-15 07:32:00,,,,,,,,,,,,,,,,,,,,,0.01,11.34,3.8,42.51,95.33,4.1,43.48,4.13,90.56,53.32,47.05,75.78,53.27,5.69,1.35,True,False,True,False,True,True,True,,,,,,,89.18,2.06,0.21,8.55,1156.11,21.69,30.85,40.57,52.16,19.31,26.95,27.05,28.3,29.6,22.41,29.2,19.24,35.47,44.55,17.05,28.88,27.86,24.05,51.47,45.18
2021-11-15 07:37:00,,,,,,,,,,,,,,,,,,,,,0.01,9.19,3.8,42.51,95.23,3.38,43.49,3.37,90.53,53.34,47.32,75.65,53.28,4.98,0.0,True,False,True,False,True,True,True,,,65.21,0.0,0.16,34.04,89.13,2.07,0.21,8.6,1178.52,21.64,30.85,40.44,53.05,19.36,26.99,27.03,28.33,29.5,22.41,29.18,19.24,35.4,44.55,15.87,28.83,27.72,24.03,51.3,45.23
2021-11-15 07:42:00,,,,,,,,,,,,,,,,,,,,,0.01,12.34,3.8,42.51,95.49,4.08,43.49,4.07,90.59,53.34,46.8,75.74,53.31,5.47,0.0,True,False,True,False,True,True,True,,,,,,,89.19,2.07,0.2,8.54,1208.82,21.67,30.87,40.42,53.31,19.4,27.03,27.05,28.34,29.56,22.4,29.26,19.24,35.45,44.55,15.91,28.79,29.85,24.13,51.33,45.21
2021-11-15 07:47:00,,,,,,,,,,,,,,,,,,,,,0.01,11.59,3.8,42.51,95.46,4.03,43.49,3.99,90.59,53.37,48.7,75.74,53.31,5.41,0.0,True,False,True,False,True,True,True,,,,,,,89.4,2.07,0.2,8.33,1237.64,21.66,30.87,40.45,53.35,19.44,27.01,27.05,28.34,29.46,22.38,29.22,19.24,35.36,44.53,15.95,28.76,38.61,24.57,51.02,45.15
2021-11-15 07:52:00,,,,,,,,,,,,,,,,,,,,,0.01,9.97,3.8,42.55,95.34,3.49,43.49,3.45,90.56,53.4,48.7,75.7,53.33,4.87,0.0,True,False,True,False,True,True,True,,,65.25,0.0,0.16,34.0,89.34,2.07,0.21,8.39,1266.96,21.64,30.87,40.48,53.35,19.44,27.03,27.07,28.37,29.48,22.38,29.1,19.24,35.42,44.53,15.93,28.79,41.23,24.59,51.06,45.2
2021-11-15 07:57:00,,,,,,,,,,,,,,,,,,,,,0.01,9.16,3.8,42.53,95.31,3.3,43.49,3.23,90.54,53.4,46.95,75.57,53.33,4.66,4.55,True,False,True,False,True,True,True,,,,,,,89.35,2.03,0.21,8.41,1281.01,21.66,30.89,40.54,53.35,19.43,27.03,27.07,28.4,29.48,22.38,29.26,19.24,35.47,44.55,15.95,28.78,41.27,24.57,51.14,45.21
2021-11-15 08:02:00,,,,,,,,,,,,,,,,,,,,,0.01,9.82,3.8,42.53,95.37,3.52,43.48,3.48,90.56,53.4,45.9,75.57,53.33,4.86,0.0,True,False,True,False,True,True,True,,,,,,,89.22,2.0,0.2,8.58,1215.97,21.64,29.67,40.58,53.29,19.44,27.05,27.05,28.44,36.18,22.69,29.08,19.24,35.36,44.53,15.96,28.78,41.23,24.58,51.06,45.17
2021-11-15 08:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9568.25,8697.33,7308.72,7305.55,7305.55,7305.55,4871.34,6523.3,7305.55,1827.15,0.01,9.65,3.8,42.53,95.41,3.58,43.49,3.49,90.56,53.41,45.34,75.61,53.31,4.75,0.0,True,False,True,False,True,True,True,0.0,0.0,65.33,0.0,0.16,33.94,89.21,2.01,0.21,8.58,1180.67,21.59,29.74,40.58,52.2,19.43,27.05,27.09,28.43,46.96,23.31,29.26,19.24,35.47,44.52,15.93,28.8,41.33,24.59,51.1,45.2
2021-11-15 08:12:00,,,,,,,,,,,,,,,,,,,,,22.72,9.83,3.8,42.53,95.44,3.62,43.46,3.54,90.61,53.41,44.83,75.65,53.36,4.57,7.3,True,False,True,False,True,True,True,,,,,,,89.18,2.02,0.21,8.6,1153.6,21.59,29.72,40.65,52.14,19.49,26.03,27.07,28.4,53.27,23.39,29.52,19.24,35.59,44.5,15.95,28.79,41.14,24.55,51.12,45.21
2021-11-15 08:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.45,3.8,42.53,95.46,3.46,43.49,3.38,90.59,53.4,44.47,75.57,53.36,4.38,0.0,True,False,True,False,True,False,False,,,,,,,89.2,2.04,0.21,8.55,1129.22,21.59,29.74,40.7,52.26,19.5,26.03,26.01,27.85,53.27,23.34,29.44,19.24,35.47,44.49,15.91,28.76,41.29,24.55,51.08,45.23
2021-11-15 08:22:00,,,,,,,,,,,,,,,,,,,,,0.01,9.95,3.8,42.53,95.51,3.69,43.48,3.63,90.59,53.42,44.09,75.57,53.37,4.59,0.0,True,False,True,False,True,True,True,,,65.5,0.0,0.16,33.74,89.11,2.07,0.21,8.62,1120.05,21.61,29.74,40.74,52.22,19.53,26.01,26.01,27.79,52.12,23.34,29.46,19.24,35.61,44.49,15.95,28.78,41.33,24.52,51.2,45.21
2021-11-15 08:27:00,,,,,,,,,,,,,,,,,,,,,0.01,10.57,3.8,42.53,95.55,4.0,43.5,3.94,90.64,53.41,45.89,75.61,53.36,4.92,0.0,True,False,True,False,True,True,True,,,,,,,89.06,2.05,0.21,8.68,1097.84,21.56,29.76,40.73,52.22,19.6,25.97,26.05,27.78,52.18,23.34,28.41,19.24,35.55,44.47,15.95,28.78,41.18,24.52,51.14,45.21
2021-11-15 08:32:00,,,,,,,,,,,,,,,,,,,,,0.01,10.68,3.8,42.51,95.55,3.96,43.49,3.9,90.64,53.42,47.36,75.52,53.36,4.97,8.88,True,False,True,False,True,True,True,,,,,,,89.28,2.07,0.21,8.45,1109.44,21.56,29.76,40.8,52.24,19.59,26.01,26.05,27.71,52.18,23.34,28.43,19.24,34.78,44.49,15.73,28.62,41.2,24.54,51.02,45.23
2021-11-15 08:37:00,,,,,,,,,,,,,,,,,,,,,0.01,9.82,3.8,42.52,95.52,3.55,43.49,3.52,90.63,53.45,47.53,75.3,53.39,4.59,0.0,True,False,True,False,True,True,True,,,65.69,0.0,0.16,33.51,89.2,2.14,0.2,8.46,1141.32,21.57,29.76,40.83,52.22,19.56,25.99,26.06,27.69,51.93,23.31,28.57,19.24,34.88,44.49,14.76,28.57,40.88,24.51,51.14,45.24
2021-11-15 08:42:00,,,,,,,,,,,,,,,,,,,,,0.01,12.68,3.8,42.51,95.76,4.36,43.49,4.31,90.69,53.47,48.09,75.22,53.41,5.2,0.0,True,False,False,False,True,True,True,,,,,,,89.27,2.11,0.2,8.43,1174.05,21.57,29.78,40.83,52.2,19.59,26.01,26.06,27.66,52.12,23.34,28.29,19.24,34.92,44.47,14.74,28.54,40.25,24.46,50.92,45.24
2021-11-15 08:47:00,,,,,,,,,,,,,,,,,,,,,23.01,10.9,3.8,42.53,95.66,3.83,43.49,3.78,90.63,53.45,49.76,75.17,53.39,4.81,0.0,True,False,True,False,True,True,True,,,,,,,89.27,2.09,0.2,8.45,1209.65,21.6,29.78,40.89,52.24,19.57,26.03,26.03,27.66,52.16,23.31,28.33,19.24,34.86,44.49,14.78,28.54,40.33,24.51,50.74,45.25
2021-11-15 08:52:00,,,,,,,,,,,,,,,,,,,,,23.45,9.9,3.8,42.55,95.62,3.36,43.49,3.29,90.61,53.47,49.07,74.96,53.4,4.39,0.0,True,False,True,False,True,True,True,,,65.85,0.0,0.16,33.42,89.22,2.08,0.2,8.5,1235.74,21.57,29.78,40.9,52.22,19.57,26.01,26.05,27.68,51.99,23.32,28.59,19.24,34.78,44.49,14.82,28.54,40.29,24.49,50.86,45.25
2021-11-15 08:57:00,,,,,,,,,,,,,,,,,,,,,0.01,9.46,3.8,42.52,95.56,3.36,43.49,3.32,90.68,53.48,47.27,75.0,53.4,4.32,9.06,True,False,True,False,True,True,True,,,,,,,89.35,2.05,0.2,8.4,1265.9,21.54,29.8,40.97,52.22,19.65,33.21,26.03,27.68,44.61,23.31,28.39,19.24,34.92,44.5,15.06,28.54,40.17,24.49,50.74,45.24
